workerIdHash,age,gender,area,decision,a_host_id,b_host_id,a_trust,b_trust,state,choice
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,1,167554,3703218,58.3333333333,82.1428571428,L,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,7231087,9898515,68.0,95.5555555556,L,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,3011547,511136,77.0,56.3333333333,H,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,1,4228996,2791463,80.0,56.6666666667,H,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,6289109,9410871,78.8888888889,63.0,H,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,1,20093693,6244983,76.6666666667,53.0555555556,H,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,1,30529,1678230,80.6666666667,63.6666666667,H,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,26919952,6358721,61.6666666667,86.3333333333,L,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,1,4065715,21424913,81.6666666667,53.6666666667,H,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,4901731,33205829,47.0,79.6666666667,L,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,2873394,50148570,55.3333333333,79.3333333333,L,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,207419,9410871,82.0,63.0,H,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,7804609,36188232,77.0,54.6666666667,H,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,60923,12010926,43.6666666667,85.0,L,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,16251030,15138589,77.3333333333,57.6666666667,H,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,1,28370425,1719081,75.2777777778,43.0,H,H
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,1,12465884,7553984,60.0,88.0,L,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,24705035,26919952,82.5,61.6666666667,H,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,1,603901,10981050,52.3333333333,75.0,L,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,875739,15616603,84.0,41.0,H,L
ea89868b746ebc4152ca1a9b6dfe4b6ab244d31d62d04446f6c181f6,25,Male,Suburban,0,7846216,32020176,56.1904761905,79.0,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,37488202,5050189,57.6666666667,80.0,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,1689546,1887615,66.6666666667,82.6666666667,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,4010906,28368051,50.6666666667,82.0,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,25523560,2894690,70.6666666667,42.6666666667,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,721125,16189003,66.0,80.6666666667,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,817624,1103558,45.6666666667,76.0,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,892781,12987638,56.6666666667,76.3888888889,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,674581,27340932,65.2380952381,79.6666666667,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,32020176,44788491,79.0,50.6666666667,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,288153,8002698,81.6666666667,68.0,H,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,33251473,9535767,52.3333333333,80.6666666667,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,2833833,3126520,23.3333333333,72.7777777778,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,16189003,11377754,80.6666666667,54.3333333333,H,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,13203909,7506913,66.0,80.0,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,6984814,25041593,77.0,40.0,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,41760163,7174200,59.3333333333,79.1666666666,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,498638,5050189,60.6666666667,80.0,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,6358721,14985538,86.3333333333,63.3333333333,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,4204890,23747462,61.3333333333,81.0,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,4789734,50148570,52.7777777778,79.3333333333,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,16398368,16551725,83.3333333333,55.6666666667,H,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,4901731,4844050,47.0,83.8888888889,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,21008264,21671443,79.6666666667,50.8333333333,H,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,29703215,13203909,79.6666666667,66.0,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,2363166,4151836,74.6666666667,58.6111111111,H,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,18266648,29765852,41.3333333333,76.3333333333,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,603901,3126520,52.3333333333,72.7777777778,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,30529,18069768,80.6666666667,62.6666666667,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,1602809,2624738,82.6666666667,61.3333333333,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,299748,263199,64.4444444444,38.6666666667,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,1745402,2681667,49.6666666667,81.0,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,1267021,11854515,55.6666666667,88.8888888889,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,37488202,17225793,57.6666666667,75.6666666667,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,4407429,380073,62.7777777778,89.7222222222,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,21424913,2681667,53.6666666667,81.0,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,3628392,5523271,81.6666666667,60.0,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,3201412,19694209,74.3333333333,49.0,H,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,796464,1153779,52.3333333333,80.6666666667,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,2276607,13285063,62.3333333333,88.5714285714,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,24869784,13063145,66.6666666667,82.0,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,37488202,1577961,57.6666666667,73.8888888889,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,41259,1594995,57.6666666667,83.0,L,L
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,1349118,1157814,57.0,81.3333333333,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,34286310,2909118,39.3333333333,68.6111111111,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,908893,5050189,57.0,80.0,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,0,1834769,288153,69.1666666667,81.6666666667,L,H
8ed124c4bf5d94f13b6634f2ad899346cbd3e38ccd0f2551a59141f4,34,Male,Suburban,1,28368051,16551725,82.0,55.6666666667,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,9039262,7721079,80.3333333333,59.3333333333,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,21008264,6686300,79.6666666667,49.0,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,34214627,4354335,85.8333333333,66.3333333333,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,8654665,17430718,82.3333333333,62.2222222222,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,19694209,16978260,49.0,80.3333333333,L,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,5533589,1594995,66.0,83.0,L,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,60270,4151836,82.0,58.6111111111,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,33205829,4010906,79.6666666667,50.6666666667,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,1719081,3765042,43.0,78.6666666667,L,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,12987479,908893,86.0,57.0,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,7240751,4244052,56.0,81.3333333333,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,4809114,13603118,58.3333333333,77.0,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,2374185,26919952,86.6666666667,61.6666666667,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,6678075,2219488,65.6666666667,43.3333333333,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,4789734,20900210,52.7777777778,71.3333333333,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,1157814,24943839,81.3333333333,48.6666666667,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,19968750,4025366,48.0555555556,76.3888888889,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,17711637,9244386,73.0,39.0,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,2657216,21565738,54.0,93.3333333333,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,9759611,9535767,62.7777777778,80.6666666667,L,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,802637,26919952,79.7222222222,61.6666666667,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,3126520,14125635,72.7777777778,50.0,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,425988,43963245,78.6666666667,56.3333333333,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,29765852,23672572,76.3333333333,63.6666666667,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,511136,22414188,56.3333333333,86.3888888889,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,9585948,39880373,63.0,85.6666666667,L,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,3152134,14011603,59.0,80.2777777778,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,27795514,21846735,85.3333333333,46.3333333333,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,3011547,6034599,77.0,55.8333333333,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,4407429,2764119,62.7777777778,79.7222222222,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,8654665,3424306,82.3333333333,65.0,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,7933743,4513562,81.6666666667,60.2777777778,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,40913940,2909118,37.5,68.6111111111,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,5976835,727945,83.3333333334,42.5,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,25078477,13603118,63.3333333333,77.0,L,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,12582859,29566381,18.0,87.3333333333,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,22377801,8475198,61.3333333333,79.4444444444,L,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,1318839,5958514,84.0,59.6666666667,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,18266648,29404086,41.3333333333,77.0,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,17233115,3279333,75.6666666667,43.6666666667,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,482998,9453700,80.5555555555,58.0,H,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,24462930,28368051,51.0,82.0,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,18345644,23158402,50.0,81.3333333333,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,0,5493138,7933743,66.3333333333,81.6666666667,L,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,1862476,30250,84.3333333333,62.7777777778,H,H
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,2729738,1318839,55.6666666667,84.0,L,L
9b825adf56cc422ffbb85b00e11244d8851c961d48cf1ffec8fc22b3,22,Male,Rural,1,19361478,6548625,64.0,77.6666666667,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,6984814,21846735,77.0,46.3333333333,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,3321910,27496900,69.0,42.6666666667,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,3779051,24128984,43.6666666667,83.0,L,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,15138589,29071381,57.6666666667,76.6666666667,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,4051004,27340932,63.8888888889,79.6666666667,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,4010906,18880856,50.6666666667,80.0,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,29113638,2315693,83.6666666667,69.6666666667,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,28251936,892781,73.0,56.6666666667,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,21565738,24000,93.3333333333,64.0,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,3628392,10099344,81.6666666667,63.3333333333,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,10100413,19937219,81.0,63.8095238095,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,7519116,8428817,42.6666666667,77.3809523809,L,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,28331800,7553984,56.1111111111,88.0,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,15384170,1821106,76.3333333333,56.3333333333,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,3126520,24076012,72.7777777778,29.1666666667,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,25206844,3779051,82.3333333333,43.6666666667,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,28251936,19694209,73.0,49.0,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,35215036,11707968,46.0,75.6666666667,L,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,29404086,13261121,77.0,63.3333333333,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,2727122,3779051,76.6666666667,43.6666666667,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,288153,9604527,81.6666666667,68.6666666667,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,3459895,29688938,46.3333333333,76.0,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,12181295,10468911,67.0,81.3333333333,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,6389945,8548430,49.3333333333,76.1111111111,L,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,9581259,3329218,62.6666666667,88.0,L,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,29113638,19983740,83.6666666667,61.3333333333,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,4513562,7933743,60.2777777778,81.6666666667,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,25523560,215610,70.6666666667,46.6666666667,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,10180617,68641,74.3333333333,49.0,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,980006,482998,65.5555555556,80.5555555555,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,17020845,7573033,73.3333333333,53.0,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,41259,2764119,57.6666666667,79.7222222222,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,21744759,3152134,81.0,59.0,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,1834769,2065453,69.1666666667,85.6666666667,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,3235783,17225793,49.4444444444,75.6666666667,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,11854515,16190336,88.8888888889,53.6666666667,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,5160525,5132643,45.6666666667,75.6666666667,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,1206902,12289248,64.6666666667,80.6666666667,L,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,30250,623244,62.7777777778,83.3333333333,L,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,11108717,4010906,80.8333333333,50.6666666667,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,4204890,4027880,61.3333333333,78.6666666667,L,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,8234652,2581809,78.6666666667,50.3333333333,H,L
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,30250,16978260,62.7777777778,80.3333333333,L,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,10468911,721125,81.3333333333,66.0,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,1,1574784,27295569,77.3333333333,63.3333333333,H,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,43963245,623244,56.3333333333,83.3333333333,L,H
0b74a95a37185045c42d35eec4936926b94a2490e2cc53caff7bd1e4,35,Female,Suburban,0,1689546,16547394,66.6666666667,79.6666666667,L,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,0,40913940,6678075,37.5,65.6666666667,L,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,2365639,21744759,65.3333333333,81.0,L,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,8059412,15103537,43.6666666667,74.7222222222,L,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,0,34214627,4901731,85.8333333333,47.0,H,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,7721079,29765852,59.3333333333,76.3333333333,L,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,17225793,289653,75.6666666667,56.0,H,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,2894690,10003458,42.6666666667,76.0,L,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,50148570,6244983,79.3333333333,53.0555555556,H,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,3329218,3680365,88.0,65.7142857143,H,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,0,25523560,7138019,70.6666666667,50.0,H,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,4620594,9535767,55.0,80.6666666667,L,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,0,14969803,4522418,46.0,84.3333333333,L,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,8654665,14898607,82.3333333333,66.6666666667,H,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,0,15762897,15103537,49.0,74.7222222222,L,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,4143909,6358721,52.0,86.3333333333,L,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,3235783,9039262,49.4444444444,80.3333333333,L,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,0,11854515,2904960,88.8888888889,61.3333333333,H,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,4793121,5854774,18.3333333333,73.0,L,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,21694486,12863112,52.3333333333,72.6666666667,L,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,1,2909412,30250,79.0,62.7777777778,H,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,0,1441501,1318839,53.0,84.0,L,H
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,0,709758,9173703,77.0,62.5,H,L
184bbea49f64d9a3e9de36ff1b6bc4c17e49eeb9920ab13dda2d5c41,43,Male,Urban,0,2141271,4942000,67.3333333333,82.6666666667,L,H
