host_id,host_about,sentence_cnt,WC,room_type_c,market,host_is_superhost,interestsTastes,lifeMottoValues,workEducation,relationships,personality,originResidence,travel,hospitality,other
12987479,"We're a New York based couple that loves to travel and explore! Between my husband and I, we have covered 4 continents and over 80 countries. We love having guests over and after recently renovated every singe room in our 2 bedroom, 2 bathroom apartment decided to open our home to guests. We absolutely love our home, and know you'll be incredibly comfortable here! ",4,60,Entire Home/Apt,New York,f,0,0,0,2,0,1,2,2,0
15817123,"I'm a writer and writing tutor and event (website hidden)
(website hidden)
(website hidden)",1,14,Private or Shared Room,New York,f,0,0,1,0,0,0,0,0,0
9241743,Hi. I am Antonio. I am sure you will be very comfortable in my house.,3,15,Private or Shared Room,New York,f,0,0,0,0,0,0,0,1,2
24707177,Hi there! I am easy going and fun. I love bagels and tea. Drop me a line to book my room while I am traveling myself :) ,4,26,Private or Shared Room,New York,f,1,0,0,0,1,0,1,2,0
4244052,"I'm the quintessential airbnb host. I Moved up from Arizona to New York and I work in consulting here in the city. I enjoy playing ping pong and watching soccer. I'm very clean, easy to get along with and chill

I look forward to hosting you!",4,46,Private or Shared Room,New York,f,1,0,1,0,1,1,0,2,0
24712915,"Med student , native New Yorker !
",1,5,Private or Shared Room,New York,f,0,0,1,0,0,1,0,0,0
149097,"Hi, I am Vigie (pronounced like the letters v and g in English or as written in French).

My father was in the US Army when I was little so though I was born in the state of Kentucky my family is from Puerto Rico.  I lived in Japan from From 1 and 1/2 until 5.  I lived in Germany from 5 and a half until 10.  I did my Junior year of university at le Universite de Geneve in Switzerland with orientation in Paris.  

I have continued to travel and love living in NYC as it has the feel of a lot of various parts of the world in one place.  I started out hosting friends from all over and have expanded to AirBnB.

Countries I have been to:  Japan, Puerto Rico, Germany,Canada, France, Switzerland, Italy, Spain, Scotland, England, Ireland, Mexico, India, Kenya, Australia, Argentina, Dominican Republic

In addition I have visited many parts of the US.  I lived in WA state for many years Olympia & Seattle.  I went to college in MA.  I went to energy healing school in Miami.  In addition I have visited OR, CA, MT, NV, NM, OK, TX, LA, GA, VT, NH, VA, PA, OH, & CT

I like folks to feel welcome and at home.  I provide what many have described as pretty comprehensive info and make en effort to respond to questions fairly quickly.  ",13,227,Entire Home/Apt,New York,f,0,0,3,1,0,7,3,4,0
6725667,"I'm from Vancouver, Canada. I love sports, socializing, reading, and writing :)",2,11,Private or Shared Room,New York,f,1,0,0,0,0,1,0,0,0
2589436,"Have been in Williamsburg since 2001. Ask me anything, I'm a Williamsburg-a-saurus!  Originally from Wisconsin. Dependable, Considerate, Helpful and all around a Good Person.",4,25,Private or Shared Room,New York,f,0,0,0,0,1,2,0,1,0
617147,"I'm a native Californian who has brought some California cool to the Lower East Side.  I'm a writer and my love for traveling and learning more about the world fuels my creative inspiration! I love meeting new people, sharing experiences and thoughts on life and the world.  ",3,47,Entire Home/Apt,New York,f,2,0,1,0,2,1,1,0,0
437619,"Hi!  I am an easy going and responsible filmmaker.  I have a small production company and work part time at a design firm.  I have a small dog -- Nori, a bichon poodle.  I am clean, reliable, and easy-going. ",5,39,Private or Shared Room,New York,f,0,0,2,0,2,0,0,0,1
4407429,"I work in a technical sales department, and I travel a lot. Some of my travel is for business, some for leisure. I live as a healthy omnivore, and cook a lot at home, so my cookware and outside grill do have traces of meat (chicken and beef, no pork).

I don't watch TV, nor do I have one, although there is wireless internet available in the apartment. I do watch movies from time to time, usually foreign dramas (Like water for chocolate, red violin) or epic films (lord of the rings, star wars).

AirBNB is a new venture for me.. a friend from TriBeCa told me about it and has had a great experience so far. I am hoping for the same.",7,123,Entire Home/Apt,New York,f,3,0,1,0,0,0,2,0,2
1542375,"Hello. We live in Brooklyn, NY with our two daughters, Olivia and Ingrid. David is in advertising and I work in TV/Film as a costumer. Recently, I just finished Boardwalk Empire, and as the show is cancelled, I was able to get some furniture and artifacts for the B&B from the show!  My husband is a doer while I'm more of a ponderer.  We work a lot and hang out with our kids and as much as possible.  We enjoy spending time together as a family.  That's about it!",8,91,Entire Home/Apt,New York,f,3,0,1,5,1,1,0,1,1
9453700,"Hi! I'm a writer living in Brooklyn who loves to explore new areas. When I'm traveling I try to live like the locals. I tend not to do too much research beforehand and venture around asking locals what restaurants, hot spots, local bars, attractions they recommend, and plan my trip as I go. 

Safe and happy travels!",5,57,Entire Home/Apt,New York,f,1,0,1,0,0,1,2,2,0
1679409,"Hip, young working professional and New Yorker.",1,7,Entire Home/Apt,New York,f,0,0,1,0,1,1,0,0,0
16426665,"I´m a Columbia grad student that loves to travel, learn about different cultures and meet new people! ",1,18,Private or Shared Room,New York,f,1,0,1,0,0,0,1,0,0
36519782,"Aussie who recently relocated to NYC with work (Spotify) 
Love to travel, eat and explore. Forever the wanderlust and having an awesome job helps ",2,24,Entire Home/Apt,New York,f,1,0,1,0,1,1,1,0,0
34286310,Young Professional!,1,2,Private or Shared Room,New York,f,0,0,1,0,0,0,0,0,0
13063145,"I'm a business woman who manages several apartments in New York City.  I love New York City and enjoys traveling and experiencing different cultures. This is my first year with Airbnb. I believe  it's better to give more than is expected. So, I put into this apartment all the things I think you could possible miss having when you are away from home.  I want your stay in this apartment to be very comfortable , enjoyable and memorable. I want you to always come here on future  visits to NYC. I also want you to recommend your friends. I'm looking forward to hosting you. Welcome!",10,104,Entire Home/Apt,New York,f,1,1,2,0,0,2,1,5,1
1225256,Low maintenance New Yorkers who love to travel. Early 30s. ,2,10,Private or Shared Room,New York,f,0,0,0,0,1,1,1,0,1
13597844,"Hello I am Eduard,

I have been living in NYC for more than a decade. I enjoy this great city everyday. I am a CUNY graduate with a computer science degree. I also work in the city as a nurse for computer babies :). I baby users with their computer problems and I help them shed their fear of computers. I am active online on (website hidden) where I share knowledge for computer beginners. I am easy going and I like to see new places and meet new people. I am helpful and I like building good rapport with everyone. It is nice to meet so many people and get to hear stories and see the joy they experience in the city. I like my online reviews but I treasure the most those few hand notes left from satisfied people when they check out. 

Please drop me a line if you have a question. ",11,153,Entire Home/Apt,New York,f,2,0,3,0,2,2,0,2,1
28183109,I was born and raised in Brooklyn.   I've always been called a socialite and love hosting events. ,2,17,Entire Home/Apt,New York,f,1,0,0,0,0,1,0,0,0
21222224,"Hi, my name is Erica. 

I am currently living in Brooklyn. I would like to share my wonderful experience of living here with everyone.  So, when you plan to visit New York City, please Do Drop In. ",4,37,Entire Home/Apt,New York,f,0,0,0,0,0,2,0,3,0
1365997,"Hello, 
I'm a French woman who lives on the Upper West Side and travels quite frequently

My Best, 
Lisa",1,19,Entire Home/Apt,New York,f,0,0,0,0,0,1,1,0,0
417289,"I work in apparel visual merchandising in New York. I also do improv comedy and play tennis. I love a good happy hour and drives to the ocean.

I'm in my late twenties and have been told I'm ""mature for my age."" I moved to NY in June 2008. I am from Indiana originally and have lived in LA and France as well. I am gay, so you have to be fine with that to stay here. (Note, you probably shouldn't come to NY if you're not OK with gays...)

If you have any questions, just ask!",8,96,Entire Home/Apt,New York,f,2,1,1,0,1,4,0,1,0
17169449,"Artist/Designer living in Bushwick, i love my neighborhood and have lived here for 3 years. I keep a very clean house, love music and movies, and am very friendly.
",2,29,Private or Shared Room,New York,f,1,0,1,0,1,1,0,1,0
3126520,"Both me and my husband work in the creative fields. We love art, music and traveling.",2,16,Private or Shared Room,New York,t,1,0,1,1,0,0,0,0,0
299748,"I'm from California, moved to NYC in 2005.  I work in Tech and I love Airbnb!
",2,15,Entire Home/Apt,New York,f,1,0,1,0,0,1,0,0,0
19538468,"Hi My Dear Friends,
 
By the way of introduction, I am Li (it's my nickname). I am fortunate enough to get an opportunity to live and to work in the most magnificent city in the world - NYC!

I am an easy going young lady who was born and lived in the Ural Mountains (Russia) for 22 years. I came to the US  a few years ago as an international student and I love it!
 
My life motto is to do good things to others; and the goodness will come to you. I think AirBnb is a beautiful facilitator for that. It also gives me an opportunity to meet new cool people like you from different parts of the world. Personally when I travel, I love to see each city as I live there; and when I accommodate my guests, I love to offer them that sort of experience. If you visit NYC alone or with friends/family I can provide you with the finest NYC home in the Middle of Manhattan.
 
Looking forward to meeting with you!
 
Sincerely yours,
Li - Host.",11,180,Entire Home/Apt,New York,f,0,1,1,0,1,3,1,6,1
10764579,"Nice, Caring, respectful person.",1,4,Private or Shared Room,New York,f,0,0,0,0,1,0,0,0,0
2840022,"I'm a fashion photographer and videographer, very easy going, and always up for showing guests around the neighborhood. Bushwick is a new up-and-coming neighborhood with lots to offer and a great artistic community.",2,35,Private or Shared Room,New York,f,0,0,1,0,1,1,0,1,0
21020951,"Hello! My name is Claudina I am from the island of St Lucia.  I am a friendly honest person who love to meet people of all races.  I love to travel, cook and eat.  ",4,34,Private or Shared Room,New York,t,1,0,0,0,1,1,1,1,0
2896701,"
Hi,

I'm Florent, French fashion designer and traveler based in New York City.",1,13,Entire Home/Apt,New York,f,0,0,1,0,0,1,0,0,0
19124621,"Hey friends,

My name is Garvey and if your reading this your probably interested in knowing me as a person. I was born in New york, raised on Long island and I would like to travel the world. I'm a polite, respectful and most importantly clean. I have a day job as a bartender and I am also a actor/model. You can add me on all social networks @garveyalexander

Thanks for reading!
- Garvey Alexander
(website hidden)",6,77,Private or Shared Room,New York,f,0,0,1,0,1,1,1,1,1
16906759,"I'm originally from Texas and currently live in NYC. I have lived in San Francisco and Egypt and have traveled all over the world. 

Professionally I am an event and wedding planner and enjoy spending time with friends, trying new things, exercising/training for athletic events and yoga. ",3,48,Entire Home/Apt,New York,f,1,0,1,0,0,2,1,0,0
3078168,"Easy going, laid back creative in NYC.   I know a lot about the City, where to go, what to eat and the fun places to chill.  From the best restaurants to the coolest little underground jazz club.  

I am pretty busy at the moment so I cannot really hang, but can certainly point you in the right direction and give you the best advice.

If you're into music, art or museums I am your guy.  ",5,75,Entire Home/Apt,New York,f,2,0,0,0,1,1,0,2,0
4349877,I am a designer and restaurateur living in New York City.,1,11,Entire Home/Apt,New York,f,0,0,1,0,0,1,0,0,0
747934,"I'm a marketing professional, faithful trainer of muay thai and lover of traveling. 
If you do end up staying at my comfy little home, I hope you enjoy it and that your stay in NYC is absolutely the best! ",2,39,Entire Home/Apt,New York,f,1,0,1,0,0,1,1,1,0
5354689,"My name is Tina. I am very friendly, enjoy meeting new people, speak Macedonian, love traveling with my family, like playing sports with my friends and love listening to pop and r&b music. I grew up in Staten Island and love living here because I have the best of both worlds, Manhattan and the Jersey Shore

Look forward to meeting with you!",3,63,Private or Shared Room,New York,f,1,0,0,1,1,1,1,0,1
1887615,"Hi,
  My name is Maria. I live in Clinton Hill, Brooklyn. I am a graphic designer, and dabble in the art world. I was born in Russia and grew up in Colorado, having spent time living in Spain as well. I love people and cultures and new experiences and learning new things. I'm laid back, like to work hard and enjoy the great things life has to offer. I love art and photography and cool people and creating things.
 I have lived in New York for a little over four years now in this apartment. It is a wonderful space, well kept, open, spacious and comfortable. Near trains and buses and makes for an easy commute to the city and especially great if you ride a bike. It is right next to Pratt University, and there are plenty of great little coffee shops and restaurants in the area. Fort Greene park is very close as well. ",12,156,Private or Shared Room,New York,f,2,0,1,0,1,6,1,1,1
63116,"Quiet, vegan. LGBT-friendly.",2,4,Entire Home/Apt,New York,t,0,2,0,0,1,0,0,0,0
14859311,"Hello everyone,
I came to NYC 6 years ago to do my Master in Architecture at Columbia University, and I am still here working and enjoying the city. I love travelling, so this is why I am subletting my apartment. 

I would be more than happy to give you suggestions about the city, art exhibitions, food and bar options.",3,58,Entire Home/Apt,New York,f,0,0,1,0,0,1,1,1,0
1798535,"My name is Alejandro and I live with my girlfriend Jessica in Manhattan, NYC where we are both medical and graduate students in neuroscience. I was born and raised in Puerto Rico in the Caribbean. I speak Spanish and English.  I love traveling and discovering new places, meeting new people, experiencing food, wine, and art, and simply making the most of every day.

Jessica and I enjoy having guests stay in our cozy apartment in the Upper West Side of Manhattan, NYC. We really love this neighborhood and are excited for other people to enjoy it as well. We're happy to give you tips and suggestions and will do everything that we can to ensure your stay is a fantastic experience!",7,121,Entire Home/Apt,New York,f,1,0,1,1,0,4,1,3,0
1153779,"I'm very easy to get along with, total people person. Love making people and friends feel at home. If you have a special request just let me know & i'll make sure I can accommodate it! :) ",4,35,Entire Home/Apt,New York,f,0,0,0,0,2,0,0,2,1
4204890,"I work as US correspondent for a newspaper in Europe. I usually stay in the apartment here in Harlem, New York from Sunday evening through Thursday. The rest of the week, the apartment is generally available, but I am once in a while also absent in other time periods. During summer vacation July/August as well as Christmas and New Year holidays I am always away.",4,66,Entire Home/Apt,New York,f,0,0,1,0,0,1,1,2,0
1267021,"I am Sharma, a Simple and Single guy. Monday to Friday I like to stay busy at my work  and Saturdays and sundays are party night, love going out for fun food, music, bars and lounges.  Most of my time goes in market and working. In summer time like going beaches & water parks and in winters on Mountains. 

 
",4,58,Private or Shared Room,New York,f,2,0,1,0,0,0,0,0,0
2330420,"Hi, I am Matthias, originally from Vienna, Austria, now living in New York.  I'd love to hear from you, answer your questions, share my wonderful, perfectly located bedroom with you, and make your stay in New York enjoyable.",2,38,Entire Home/Apt,New York,f,0,0,0,0,0,1,0,1,0
3981805,"NYC based design/travel obsessed couple with beautiful homes to share!

One part workaholic, two part dreamer we have ambitious plans for our future that include traveling as much as possible!  We love having NYC as our home base and enjoy sharing the city (and our apartment) with as many people as possible!

""Another word for miracle is repetition.""",4,59,Entire Home/Apt,New York,f,0,1,1,1,1,1,1,1,0
4892237,Financial professional originally from California. I have lived in New York since 2006 and travel extensively. ,2,15,Entire Home/Apt,New York,f,0,0,1,0,0,2,1,0,0
3997288,I'm a 40 year old mathematics professor and musical theater enthusiast.   I love living in New York and having access to all the amazing culture and the incredible people!,2,28,Entire Home/Apt,New York,f,2,0,1,0,0,1,0,0,0
251152,"Hello! My name is Sierra, aka ""Amazon Queen"" as my friends have called me for years-and my business card says ""Defining Fabulous."" I am a 6"" tall woman, known to be energetic & eccentric in style & personality.  I am a singer, dancer, model, actress, painter with a adventurous gypsy spirit.  I love to travel so this is why I've joined air bnb to make my room available when Im abroad!  I love a beautiful zen space full of light, plants and beauty so this is how I keep my home.  A clean positive space is important for living in such a busy crazy city like NYC! I have a global soul band ((website hidden)), a electronic-global bass hiphop/pop duo ((website hidden)) and sing in an activist gospel choir ((website hidden)).  I am 1/2 french so I frequent Europe, and am also an avid festival goer (i.e. Burningman).  I am a woman of integrity and positivity and am delighted to provide a lovely space for a fabulous person as they visit NYC:)",11,172,Private or Shared Room,New York,f,4,1,1,0,2,1,2,4,1
4781686,From CA and moved to NYC. I am a builder. ,2,10,Entire Home/Apt,New York,f,0,0,1,0,0,1,0,0,0
5908577,"I live in Crown Heights with my wife Rachael, our young daughter Maxine and our Welsh Terrier, Shuki.  I'm a writer and I teach writing and English in Brooklyn.  Rachael is a fashion designer.  Maxine is a baby.  We love to travel and we love to host travelers, too.  


",5,49,Entire Home/Apt,New York,f,0,0,2,1,0,2,1,0,1
23847934,"Super laid back and drama free person. Works from Monday to Friday in an office in the Garment District. On Saturdays volunteers at a museum for a change! Loves meeting people from different cultures. Has also lived and worked in Brazil, Chile, New Zealand and Spain.",5,46,Private or Shared Room,New York,f,1,0,1,0,2,1,0,0,0
1745402,"I am a freelancer in the TV and film business and I've had two books published on the sport of ultimate frisbee.

I dig traveling, culture, art, music, film and Brooklyn.",2,31,Entire Home/Apt,New York,f,2,0,1,0,0,0,1,0,0
4311243,From Brooklyn! A dude with a sweet loft. ,2,8,Entire Home/Apt,New York,f,0,0,0,0,0,1,0,0,1
26919952,"I'm easy going person with happy personality. Always trying to help and share information in professional way. I've been living in LIC & watching how the area is building up since 2010. The only think I can say-It's a great place to be. 
 I would love to share my place (entire apartment) with responsible and happy people. The building is located in the best area of the neighborhood. Convenient to subway, water ferry, groceries, coffee store & so on...",7,77,Entire Home/Apt,New York,f,0,0,0,0,1,2,0,3,1
5002187,"Hey!
I'm Megan, North Carolina gal (so you know I gots the hospitality thing down). I'm an avid reader (sci fi, history), huge animal lover (my pup's name is Lucy) and one more starving artist in NYC. That's where you come in!
As a host, I'm happiest when expectations are exceeded and if they're not, getting the opportunity to change that. I want my guest to be cozy and rested to enjoy everything my neighborhood and the rest of the city have to offer.
My motto, I guess, is: Life's too short. Enjoy it. And if you're not, make it work until you do :)",9,104,Private or Shared Room,New York,f,1,3,0,0,0,1,0,4,1
1774431,freelance producer,1,2,Entire Home/Apt,New York,f,0,0,1,0,0,0,0,0,0
6389913,"Damion wongsang has a background in Brand Management, Tourism marketing and planning special events.  he has been  on the CNBC AFrica.  speak on panels to discuss Africa engagement and  numerious stint consulting small African brands on global reach and forming strategic alliances.Headquarters in New york Mr. wongsang is also the  Chief development officer of wongsang worldwide & Brooklyn university both ventures have a strategic Focus on increasing brand Africa 
",3,69,Private or Shared Room,New York,f,0,0,3,0,0,0,0,0,0
224817,French Stylist from Paris ,1,4,Entire Home/Apt,New York,f,0,0,1,0,0,1,0,0,0
6255954,"Hi. I am from Lexington, KY but have lived here in NYC for the last 23 years. I am a singer and actor among many other things. ",3,26,Entire Home/Apt,New York,f,0,0,1,0,0,1,0,1,0
9535767,"Hello! We are Nayoung and Giovanni. A nice, down to earth married couple living in Woodside, Queens. We love art, music, traveling and good food. Nayoung is in fashion marketing/sales and takes part time fine art classes at FIT. Gio is an ESL teacher in Manhattan and also a musician :)

We have a nice cozy apartment a couple of minutes from Midtown, Manhattan by train. Our home is very multicultural so you'll enjoy the experience of Cosmopolitan New York City from the moment you walk in the door. 

We look forward to having you with us!",8,97,Private or Shared Room,New York,f,1,0,2,1,1,3,0,4,0
7040278,Nashville-born writer. ,1,3,Entire Home/Apt,Nashville,f,0,0,1,0,0,1,0,0,0
33205829,"Hi! My name is Dara and I live in East Nashville with my husband and our two pups.  Originally from Atlanta, I moved to Nashville over a year ago and absolutely love it.  There are great restaurants, amazing live music and the people are so friendly.  
We love to travel for fun and for work as I am in the solar industry.  Since you are traveling to our city, we wish you an amazing trip and enjoy our town and our home.  ",6,82,Entire Home/Apt,Nashville,f,0,0,1,1,0,2,2,2,0
1476255,"Hello! 

I enjoy traveling and eating! Most things I think about involved either traveling or eating!

More questions...lets discuss!",4,20,Entire Home/Apt,Nashville,f,2,0,0,0,0,0,2,2,0
19530020,"Sandra is a middle TN native and works for an insurance company. Simba is from Zimbabwe, he has lived in the states for about 14 years and is working on his masters degree in engineering at TSU. We are both active people.  We like to run 5ks and love trying new restaurants. If you're looking for someone who knows the area well, you've come to the right place.  We also love to grill and entertain guests in our home. ",6,78,Private or Shared Room,Nashville,t,1,0,2,0,1,2,0,2,0
11707968,My wife and I are a Franco-American Couple who relocated to Nashville in 2013. Our backgrounds are in Science and Architecture. We love traveling and meeting new people. Looking forward to staying with you or hosting you in our home.,4,40,Private or Shared Room,Nashville,f,0,0,1,1,1,1,1,1,0
30319866,"I am young entrepreneur with spirit of a traveler.  My partner and I live for happiness and traveling is our catalyst.  I enjoy being with my family and close friends in my free time, however, I also own a restaurant so my time that I do have off is extremely valuable to me.  I believe that the energy we put out into the world we get back and I am on The Energy Bus all the way (if you have read the book, you know what I am talking about)!  I am fun loving and energetic about life and look to meet and provide a place for others who share a similar outlook no matter what they do.",5,118,Entire Home/Apt,San Diego,f,2,1,2,2,2,0,2,0,0
1702475,"My husband and I are new empty nesters living in sunny San Diego California.  We love music, food and traveling and stay active when not working by biking, surfing, taking pilates and yoga.  

Airbnb is a new adventure for us that we plan to take full advantage of.  We love the home we've created and welcome the opportunity to share our resources with others.  We also appreciate the website's ability to provide us many affordable travel options.   ",5,77,Entire Home/Apt,San Diego,f,1,0,0,1,0,1,1,1,0
732784,"I am an artist who loves to travel and meet new people. Graphic designer for many years, but also do fine art and art prints. I live in a great neighborhood of San Diego I want to share with other travelers. Always on the look out for great new music, and love discovering new artists in all categories.",4,58,Entire Home/Apt,San Diego,f,2,0,2,0,1,1,1,1,0
7535850,"I am a native Canadian living and working in San Diego. I have traveled to many places in Europe and my favorites are Prague, London and Bruges. I enjoy supporting local restaurants and music where ever I travel. I'll be happy to help you find great places to eat and hook you into some great entertainment.  When I travel I want to experience life where I am, in that town and in that moment. I want you to feel the same here, welcome and comfortable sharing my home. I live here with a private studio in the home and may have students living with me at any time. I have one to three rooms available. Please ask. 

You might be lucky and catch an impromptu jam or house concert while you're here and you are welcome to sit in. ",10,139,Entire Home/Apt,San Diego,f,2,0,0,0,0,1,2,6,0
14081398,"Hey there:). I am a laid back guy who likes to have fun and enjoy the many things to do here in San Diego. Also like to travel as much as possible, went to Brazil recently which was amazing! 

As far as hosting goes, I like to be there to offer spots to go to etc, and just want everyone to have a good time. What will make your stay exceptional?:). ",6,71,Entire Home/Apt,San Diego,f,0,0,0,0,1,1,1,2,2
5062900,"I am from Barcelona, Spain and I have been in South Park, San Diego for 18 years. I am a Spanish Instructor, translator and also a Cooking Instructor. I am a  social woman and I like meeting foreigners and nationals who come visit San Diego. 
I love San Diego because it has beautiful beaches, a diverse population and people are friendly.  
I love eating well, spending time with friends and family, listening to music, watching movies and more. ",5,77,Entire Home/Apt,San Diego,f,1,0,1,1,1,3,0,0,0
23355336,"My boyfriend and I live in San Diego and I commute to my second home in Florida for work once a month.  We love to travel including snowboarding trips, beach destination trips and especially trips outside the US.  We have 2 sweet chihuahuas that live in San Diego &  we like to bring with us whenever we can.  We feel so lucky that we have a place that others will also enjoy while we travel.",4,73,Entire Home/Apt,San Diego,f,1,0,1,2,0,2,2,0,0
8475198,"My name is David Stallone. I have lived in San Diego for the past 13 years and enjoy the diversity of outdoor activities available to those of use who live in San (website hidden) family has owned this property since 2009 and we recently converted the home to a vacation rental because of all of the positive responses we received from visitors and past residents regarding the location, charm and layout of the home.",2,72,Entire Home/Apt,San Diego,f,1,0,0,0,0,1,0,1,0
681301,"Hi y'all!!     I enjoy meeting new people and sharing the world I've carved up on in Austin.   i love nature and peace it brings me.    I grew up in New Hampshire and also love to travel.
     I once had a pig named Penelope.  and I like handmade items antiques gardening and all things mystical.
    It's important to me to do what I can to keep our planet healthy and share ideas that make this happen gracefully and including all people.",7,80,Private or Shared Room,Austin,f,2,1,0,1,0,2,1,2,0
1832472,24-year old Austin professional with a love of arts and the outdoors!,1,12,Entire Home/Apt,Austin,f,1,0,1,0,0,0,0,0,0
7838294,I am a native to Austin and enjoy raising my children here. I love outdoor activities and am happy to talk about all the great places to hike and swim around Austin. ,2,32,Entire Home/Apt,Austin,f,1,0,0,1,0,1,0,0,0
43049538,Recently moved to Austin from Seattle to explore all that this amazing and growing city has to offer! ,1,18,Entire Home/Apt,Austin,f,0,0,0,0,0,1,0,0,0
3891958," I love to live, work and play in Austin.  It's an amazing city and I hope you will come and visit us!",2,22,Entire Home/Apt,Austin,f,1,0,0,0,0,1,0,1,0
21731186,"Gypsy Jewelry Designer. Owner of Gypset Honey Inc. a jewelry line in memory of my Grandmother Frances ""Honey"" Froelich. Wanderer, Free Spirit, Live for Adventure, and LOVE meeting strangers:) Incredible Hostess!
Peace, Love, & Gypset Adventures!
-Deidre -
GYPSET HONEY",5,38,Entire Home/Apt,Austin,t,0,1,2,1,1,0,0,0,1
5642898,From Texas new to Austin. Airbnb was a lifesaver for many years while my fiancé was in clinical rotations for training all over the USA!! ,3,25,Private or Shared Room,Austin,f,0,0,0,0,0,1,0,0,1
5245644,i'm a music producer living in austin tx.,1,8,Entire Home/Apt,Austin,f,0,0,1,0,0,1,0,0,0
9645523,"I'm retired from the Army Medical Corps, now Owner/Broker of Bat City Realty in Austin, Texas.  I have lived in many places, Europe and in the U.S, but now I call Austin my home, and I enjoy sharing it with visitors, friends and family.  My favorite vacation destinations are Europe (Italy in particular), any tropical location, in addition to an occasional ski trip (my favorite travel sport).

I feel very lucky to live in a city that offers great restaurants and food, live music at every corner, beautiful lakes, hike and bike trails, dog friendly (I love my pups), culture and a lot of fun and friendly people.  ",4,110,Entire Home/Apt,Austin,f,2,0,1,0,0,3,1,0,0
20900210,We are a loving family of six that enjoys the outdoors and being on the lake. ,1,16,Entire Home/Apt,Austin,f,1,0,0,1,0,0,0,0,0
889533,"I'm a laid-back Austinite who loves to explore and travel.  In Austin, I work in the fitness industry and you can find me zipping around town on one of my cool bikes or on my cute scooter.  ",2,38,Private or Shared Room,Austin,f,1,0,1,0,1,2,1,0,0
1383588,entrepreneur ,1,1,Entire Home/Apt,Austin,f,0,0,1,0,0,0,0,0,0
1103558,I've lived in Austin Tx for 12 years.   I love love LOVE it here!  I have a place on Airbnb for rent.  I love hosting people in my grate city and I enjoy meeting new people.,4,35,Entire Home/Apt,Austin,f,1,0,0,0,0,2,0,2,0
10099344,"I'm an architectural grad student living in Portland, Oregon.  In a past life I was a woodworker in Colorado.  When I have free time I like to climb, camp, and everything else ""outdoorsy.""  I would rather visit one place for a month than eight places in four weeks.  As an architecture student I find the social spaces people inhabit to be the most interesting, but its our personal space that lets you recharge for the next adventure.",5,77,Entire Home/Apt,Portland,t,1,0,3,0,0,2,1,0,0
38396445,"Hi, Cooper here. I am a 40+ year old professional guy who moved to Portland from Boston in 2008. I moved here for the same reasons most people do - access to the outdoors, great quality of life, it's clean and it's green.

Feel free to ask me anything and I look forward to hosting you.",4,53,Entire Home/Apt,Portland,f,1,0,1,0,0,2,0,1,0
29566381,"I strongly believe in customer service, and am willing to go the extra step in ensuring that my guests are having a wonderful tim ",1,24,Entire Home/Apt,Portland,f,0,0,0,0,0,0,0,1,0
1453672,"We are a family of 3,and haved lived in Portland since 1989.I think Portland is one of the best cities in the US if not the world to live.",1,29,Entire Home/Apt,Portland,f,0,0,0,1,0,1,0,0,0
2357570,"Greetings! my name is Viola. I am spiritually inclined,  playful and joyous and tend to be quiet at home.  I am interested in healthy  living, yoga, meditation, hiking, bike riding, dancing and playing the handpan and other mellow musical instruments.  
I value honesty and  integrity and I have a deep respect for people and all living things. I am helpful and kind and easy going.  I am a facilitator of workshop intensives about heart based meditation, living in the heart, and Metaphysics. 
I've lived in Portland for 8 years and have enjoyed every minute of it doing fun wholesome activities like group bike rides, and dance parties in the park and vegan potlucks with friends. I have a tucked away home right in town that I am madly in love with. I'ts a really special place. I had my own all natural house cleaning business for 4 years in the past, so I keep a really clean home, it just got into my nature.  
I love tending to my home, my cats and the birds and squirrels who also reside here. I love Portland  and I love meeting new people,  so Airbnb is just such a sweet and fulfilling adventure for me. Come stay with me sometime and share in the magic space I have created here.",14,215,Private or Shared Room,Portland,t,3,2,2,0,5,3,0,4,0
21789038,"I was born and raised in Hawaii, but now I call  Portland home! I work in advertising, but dabble in photography, interior design, and outdoor adventuring. ",2,26,Entire Home/Apt,Portland,f,0,0,1,0,0,1,0,0,0
10387869,"I'm a West Coast gal through and through, born and raised in the Bay Area and living here in Oregon since 2000. I've found the perfect home for myself in Portland with so much to do outdoors as well as the great food and entertainment this city has to offer. I love getting out of town camping or to the coast with my amazing friends as well as sticking close to home to catch a show or Blazers game. 

I'm new to the Airbnb world, but believe me when I say that my job in the music industry has armed me with the skills to be prepared for and successfully tackle just about any adventure in my path. Just please don't ask me to pick out all the brown M&Ms for you...

I'm very excited to do everything I can to make sure you enjoy every aspect of your stay in this wonderful city and keep you coming back for more. Don't hesitate to check in for advice on places to go, things to see and if you're a music nerd like myself, fill me in on what you're into as I know a thing or two about live music happening in town! ",7,203,Entire Home/Apt,Portland,t,3,0,1,0,0,2,1,3,0
2613169,"I am the Executive Director for a wonderful non profit social justice org that supports youth in LGBTQ families. My favorite US cities are Brooklyn and Minneapolis where I grew up. I have a partner who enjoys musicals (I hate them) and we have a 16 year old and a 4-year old. When we travel we like to walk, experience neighborhoods, and drink coffee.We love sharing our home and staying in unique and well loved homes of others versus a sterile hotel experience. We are always respectful (golden rule followers) and like to leave behind our thanks and a tidy home. We LOVE our home too and expect to grow old here. Welcome!",7,113,Entire Home/Apt,Seattle,f,2,0,1,1,0,2,2,3,0
